Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
The Brazilwood Man,1982,,Comedy ,,,,"Fantasy comedy about Brazilian writer Oswald de Andrade, one of the most important icons of Modernism in Brazil. In the film, Oswald is played by two actors: Ítala Nandi, as his feminine anima, and Flávio Galvão, as the masculine half.",full frontal female nudity barefoot woman sex on stage male full rear nudity modernism 3 more ,60.0
Sinasamba kita,1982,,Drama Romance ,,,,"They are half-sisters, connected by blood. But to Divina, Nora is just her late father's illegitimate daughter. Yet, despite the harsh treatment she gets, Nora remains awestruck and continues to adulate her strong-willed older sister. But even the meekest of people can only bear so much. Nora leaves the comfort of home to find her own place under the sun, and in due time, she and Divina are to meet again to settle the score once and for all...",illegitimate daughter half sister half sister relationship title in song title based on song two word title 3 more ,
La plaça del Diamant,1982,,Drama ,,,,The life of a young woman in Barcelona during the Spanish Civil War and its aftermath.,spanish civil war based on novel ,60.0
Lovers Lost,1982,,Drama Romance ,,,,"A love story between a 29-year-old woman, who has once been a prostitute but is now the mistress of a wealthy jewelry merchant, and a 19-year-old college student.",male female relationship father son relationship female nudity striptease stripper 7 more ,120.0
Cold River,1982,PG,Adventure ,,,,"Based on the novel Winterkill, by William Judson, Cold River is the story of an Adirondack guide who takes his young daughter and step-son on a long camping trip in the fall of 1932. When winter strikes unexpectedly early (a natural phenomenon known as a 'winterkill' - so named because the animals are totally unprepared for a sudden, early winter, and many freeze or starve to death), a disastrous turn of events leaves the two children to find their own way home without food, or protection from the elements. Rated PG for mild violence and language.",child in jeopardy winter camping teen movie teenage boy 12 more ,60.0
The Parallel Corpse,1982,,Crime ,,,,"A mortuary worker uncovers the identity of a serial killer after finding one of his victims in the mortuary's coffins. However, instead of turning him over to the police, he blackmails him. Complications ensue.",male frontal nudity male nudity blackmail murder stepfather 1 more ,60.0
Austeria,1982,,Drama War ,,,,"Set in the Polish Galicia in 1914, on the eve of World War I. Three nationalities are living in the area: Polish, Ukrainian and Jewish. The country inn (Austeria in Galician) is run by an old and wise Jew, Tag. The neighboring village is abandoned by the Jews, who left only few steps ahead of advancing Cossacks. Soon the inn is full of desperate Jews, there is also an Austrian baroness on the run and an Hungarian hussar cut off from his unit.",year 1914 poland jew polish ukrainian 245 more ,60.0
Umbartha,1982,,Drama ,,,,"After the passing of her husband, Mrs. Mahajan takes care of four institutions, and lives a comfortable lifestyle with her two sons - Dr. Mohan and his wife, Maya; and Advocate Subhash Mahajan, his wife, Savitri, and their daughter, Rani. Savitri is unhappy as she wants a career for herself. She finally gets a chance to prove her skills in social services when she gets a job offer as Superintendent of a Women's Reformatory Home in distant Sangamwadi. Although Rani and Subhash as well as the rest of the family oppose her going, she has made up her mind. She arrives there and soon gets actively involved in the day to day activities of the institute, which is home to many women with a criminal background; who have been abused and beaten by their husbands; those who have been sexually assaulted; and even some with mental problems. After several months of her active involvement, Savitri is faced with a crisis when the Managing Committee, led by Chairperson Sheela Samson blames her for the death of two inmates, who set themselves on fire; her inability to get along with local businessmen; her rude comments to the local M.L.A., Bane; her interference in the personal lives of inmates. And to make matters the State Government appoints a one-man Commission to look into the problems of this institution. Savitri now has a choice - to resign and return home - to a family of virtual strangers; or stay and face the onslaught of charges that may be brought out against her.",homophobia reformatory lesbian based on novel ,120.0
Morte in Vaticano,1982,,Drama Thriller ,,,,An eremit who has had contact to terrorists is planning to kill the pope by poisoning.,pope vatican religion priest murder plot 4 more ,60.0
Tangiers,1982,,Action Adventure Crime Thriller ,,,,A former CIA agent is forced by crooked agents of the government to pose as a notorious smuggler.,police policeman shooting place name in title one word title 2 more ,60.0
Last Days of the Victim,1982,,Crime Mystery ,,,,"The story of a hitman, a man who kills other people for money, and the dangers that come with the job.",based on novel ,60.0
Valentina,1982,PG,Drama ,,,,"In 1939, in a French prison camp, José Garcés of the defeated Spanish Republican army raises the spirits of his fellow prisoners by telling the story of the year he was 8 years old, 1911, in a small town in northeastern Spain. He was a rascal, baffling his father, always in trouble, and in love with Valentina, a neighbor girl. On his roof top at night he sends semaphore messages to her. He writes poems. He gets them into trouble, killing her father's breeding pigeons. When the two families camp at a decaying castle, his tutor, a sympathetic priest, tells him about the most valiant men, the saints, the heroes, and the poets. Already a poet, he learns a lesson about being a hero.",character name as title one word title spain rascal tutor 20 more ,60.0
Planetata na sakrovishtata,1982,,Adventure Animation Fantasy ,,,,A villain wants to stop the crew from getting to a gem that will bring life back to earth,foreign language adaptation based on novel ,60.0
Mysterious Planet,1982,,Adventure Sci-Fi ,,,,"A spaceship crash-lands on a planet, and the crew is astonished to find that it holds a beautiful woman who can heal the sick and injured and a race of super-intelligent beings.",outer space based on the works of jules verne psychotronic film trash movie planet 23 more ,60.0
Konopielka,1982,,Comedy Drama ,,,,"Kaziuk, a stubborn peasant and his pregnant wife live in a backwood village, unaffected by the civilization. The village is once visited by a couple of wanderers, and strange things start to happen afterward. A new schoolteacher is sent to the area. She stirs erotic fantasies in Kaziuk. In a stir of frustration Kaziuk cuts down a family tree - a sacrilegious act in the eyes of his family. Going a step further and using a scythe for cutting the rye instead of a sickle brings the whole village against him.",village sickle civilization rural setting village school teacher 6 more ,60.0
The Eyes of the Amaryllis,1982,,Drama Thriller ,,,,"In 1880, a little girl is sent to Nantucket Island to live with her grandmother. She discovers, however, that her grandmother is an odd woman who has some strange habits, one of which is keeping a vigil for a lover of many years ago who went out to sea one day and never returned.",nantucket island grandmother granddaughter relationship new england year 1880 based on novel 1 more ,60.0
Killing 'em Softly,1982,,Drama Thriller ,,,,The girlfriend of a man murdered for a debt falls in love with the killer.,murder based on novel independent film ,60.0
Klippet,1982,,Drama ,,,,"A truck driver and his job colleagues figures out how to make the smart move, on their many trips to Finland: Tinkering with cargo pallets that can be sold illegal.",loose adaptation eastern europe colleague truck driver easy money 10 more ,60.0
Requiem,1982,,Drama ,,,,"Mail &lt;svaradi@sprynet.com&gt; for translation. Orkeny Istvan novellaja nyoman keszult film cselekmenye az otvenes evek elejen jatszodik. Hannover Istvan, bebortonzott es kivegzett kommunista feleseget, a szepseges Nettit egy ejszaka folkeresi a ferj volt cellatarsa. A kozos emlekezesbol kirajzolodik a barat es ferj jelleme, egy nagy szerelem tortenete.",public sex sex scene three skinny dipping public nudity 3 more ,60.0
Y a-t-il un Français dans la salle?,1982,,Comedy Crime ,,,,"Horace Tumelat,a powerful politician was raised by his uncle Eusèbe.He has to find a letter written by his uncle who committed suicide.",burnt hair burnt flesh burned face ethical crisis inspirational speech 43 more ,60.0
Glissando,1982,,Comedy Drama ,,,,In the '30s a man is obsessed with a painting of a woman that reminds him of his long-lost mother. He models his girlfriend exactly after the woman in the painting and after she attempts to commit suicide she is committed into a sanatorium.,based on novel ,120.0
Klynham Summer,1982,PG,Horror Mystery Thriller ,,,,"The same night as a girl is slain in the woods, the teenagers Sam and Les are robbed of all of their hard earned hens. In the quest for their hens they cross the murderer's path.",teenager family relationships brother sister relationship carnival investigation 9 more ,60.0
Demon's Room,1982,,Thriller ,,,,"Young woman Yoshiko (Reiko Nakamura) gets a call from a man, Fuji (Johnny Okura) claiming to be from her husband's company. He tells her that he will come to pick her up on behalf of her husband, Hiroyuki (Masami Horiuchi) who is the scion of a hotel magnate. The kidnapper is Hiroyuki's father's secret love-child. He takes her to a hotel, and proceeds to rape her. He calls her husband but doesn't request a ransom. He's just bent on humiliating her to submission to be his sex slave, but she begins to fall in love with him even as Hiroyuki is finally deciding to pay the ransom to free her.",kidnapped woman doggystyle sex female full rear nudity softcore cunnilingus 28 more ,60.0
Dolina Issy,1982,,Drama ,,,,"The film evokes a childhood in rural Lithuania between the wars. A country boy, Tomaszek, lives on a rich estate, situated on the Polish border. He realizes that the Issa Valley he lives in is to be torn apart by internal political conflicts and unrests among the mixed population of Poles, Lithuanians, Jews and Russians. He, however, is captivated by a paradise surrounding him, the forest, and his fantasies.",boy lithuania countryside based on book based on novel ,60.0
Kono ko no nanatsu no oiwai ni,1982,,Mystery ,,,,"The palmist ""blue-moth (Seiga)"" is rumored to manipulate the Japanese political and business from behind. Journalist Omoda had inquired into the ""blue-moth"" but is killed. Sudo who is Omoda's juniors of the newspaper he used to be in took over Omoda's work.",based on novel ,60.0
Hit and Run,1982,PG,Mystery ,,,,"Still grieving his young wife's death in a hit-and-run accident, Manhattan cab-driver David Marks accepts a regular evening assignment to drive a beautiful but enigmatic woman to a mansion outside New York. One night he tries to discover the truth behind his mystery fare; but in doing so finds himself wanted for a murder he didn't commit. There follows his frantic hunt to uncover the truth behind the murder: the action moves to the streets of New York as the police scour the city in pursuit. But the cab drivers of Manhattan join forces to aid the desperate fugitive, until the solution is finally revealed in a sudden and bizarre end to the mystery.",based on novel independent film ,60.0
Le grand frère,1982,,Crime ,,,,"Violence and intrigue ensue when a French doctor ""Gérard Depardieu"" kills his wife and lover and joins the Foreign Legion.",based on novel ,60.0
"Nestor Burma, détective de choc",1982,,Adventure Comedy Mystery Thriller ,,,,Detective Nestor Burma begins an investigation into the corrupt drug-ridden punk rock music world.,neo screwball comedy author cameo singer scandal sarcasm 16 more ,60.0
Tre engle og fem løver,1982,,Comedy Crime Family ,,,,,child thwarting a crime art theft nephew boy painting 5 more ,60.0
Padayottam,1982,,Action Drama Thriller War ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">₹10,000,000 (estimated)</span></li></ul></div></li",Non,Non,A prince comes back to his native land to take revenge on those who conspired against him. Inspired from the novel The Count of Monte Christo,foreign language adaptation one word title slave ship secret past 7 more ,
"Pozor, vizita!",1982,,Drama ,,,,,central europe literature on screen european literature on screen czech literature on screen 20th century literature on screen 11 more ,60.0
Cyclops,1982,,Drama ,,,,"Just before the breakout of World War II in Yugoslavia in 1941, young artist and theater critic from Zagreb, Melkior Tresic, spends his days enjoying the company of beautiful girls like Enka and partaking in friendly drunken debates with intellectuals and actors in smoke-filled taverns. His blissful bohemian existence forcibly ends with his conscription into the army. The oppression of the boot camp breaks Melkior and he desperately tries to find a way out by faking illness, which backfires.",zagreb yugoslavia year 1941 world war two intellectual bare chested male 26 more ,120.0
Asesinato en el Comité Central,1982,,Thriller ,,,,"A meeting of the Communist Party is taking place when suddenly the lights go off and the head of the Party is murdered. The government runs an official investigation and the Communist Party hires Pepe Carvalho, a private investigator. As both investigations unfold, they soon come to very different conclusions.",murder communist based on novel ,60.0
The Herdsman,1982,Not Rated,Drama ,,,,"This movie is adapted from the novel Heroes in Tongbai. Xiao Hua, a sister of Zhao Yongsheng, is deserted by her poor family. He Xiangdong, a woodworker, adopts her and rename her He Cuigu. To steer clear of arrest by the enemy, Dong Hongguo, offspring of a revolutionary family, is renamed Xiao Hua so as to be adopted by her adopter. Later, Zhao Yongsheng's parents are killed by the enemy.",based on novel ,60.0
She Kept Asking for the Moon,1982,,Comedy Drama Romance ,,,,"Johanka (Milka Zimkova) had a fling with a well digger (Peter Vons) she had not met before and who, she was most likely certain, would never be around again. Just before his departure, they have sex and she eventually becomes single mother of a baby girl. 18 years later (her now 18-year-old daughter Paulina, Veronika Jenikova) commutes by bus to work in the nearby city, which gives the village gossips the occasional opportunity to remind her of her unknown father. A resultant conflict with her mother makes Paulina take up residence in the city. Johanka, prodded by her also-single friend Jozefka (Marie Logojdova) who maintains that a woman without a man is nothing, begins to woo the new teacher Jarek (Jiri Klepl) only to discover later that he is married. Paulina, in the meantime, loses her virginity to the soldier Jirka (Ivan Klecka) who promptly makes himself scarce. Johanka fails to consider that she actually has a better life than some of her married neighbors, begins to see abortion or marriage as Paulina's only options, and places personals on her behalf. Although Stefan (Lubomír Paulovic), one of the men who respond, turns out to be less than ideal, Paulina falls for him. As Stefan's car breaks down on the way to the elaborate wedding party and the cake adorned with a doll he is bringing begins to melt in the heat, Paulina, in her wedding dress and tipsy before the ceremony, suffers miscarriage, perhaps as a result of Johanka's earlier attempt to induce abortion that would look as if it occurred spontaneously. The car that carries Paulina to the hospital passes Stefan's car towed by a farm tractor, but none of the involved notice.",based on novel ,60.0
Ma femme s'appelle reviens,1982,,Comedy ,,,,"Abandoned by his wife, a man meets a fashion photographer who is also suffering from loneliness.",bar fight horse ride next door neighbor suicide message schoolgirl 31 more ,60.0
Menuet,1982,,Drama ,,,,"A factory worker is employed in the desolate, cold-storage cellars of a brewery. His spare time he devotes to collecting romantic images of wild flowers and sticking newspaper cuttings in an album, demonstrating a preference for more gruesome stories. Murders, rapes and acts of violence are the events which accompany his everyday existence and invest it with a tinge of color.",based on novel ,60.0
The Case Is Closed,1982,,Drama ,,,,"The servant boy, a minor, engaged in a middle class family dies mysteriously locked in a kitchen. Police inquiries reveal he was sleeping in the kitchen near a burning coal oven to keep himself warm in winder. Post-mortem report confirms death by carbon-monoxide gas poisoning. The happy household is suddenly thrown into a psychological trauma. Torn between a sense of guilt and fear of a police case and consequently scandal, the young employer and his wife expose their petty, hypocritical selves. Fearing accusation from the father of the deceased, they make futile attempts to please him. That nothing happens to them and the father departs quietly, leaves them completely defeated and crushed.",based on novel ,60.0
Que les gros salaires lèvent le doigt!,1982,,Comedy Drama ,,,,"The cynical boss of a big insurance agency invites his top-salary employees to spend a week-end in his country house. A modest clerical worker, also invited, discovers the hidden reason for this party - and decides to take advantage of it.",monopoly the board game employer employee relationship weekend stamp redundancy 5 more ,60.0
Uliisses,1982,,Drama ,,,,"Director Werner Nekes has created this experimental film in the mode of James Joyce's Ulysses to the extent that human interactions are represented by poetic, symbolic images and language, with a certain amount of nudity added in.",male frontal nudity male nudity male rear nudity female frontal nudity female nudity 7 more ,60.0
Rendezvous in Paris,1982,,Drama ,Non,"859,059","859,059",Berlin 1920: Die seit sieben Jahren verheiratete Anwaltsgattin Evelyne Droste (Claude Jade) verliebt sich in den Amerikaner Frank Davis (Barry Stokes) und folgt ihm heimlich für ein Wochenende nach Paris. Damit setzt Evelyne ihre bürgerliche Existenz aufs Spiel. Nach dem Roman von Vicki Baum.,place name in title paris france berlin germany based on novel ,60.0
Kaikyô,1982,,Adventure Drama ,,,,"In 1954, Go Akuzu (Ken Takakura) travels to the Tsuruga Straits that separate Japan's northernmost island of Hokkaido from the island of Honshu, to investigate the tragic loss of a passenger ship in the treacherous waters of the straits.",underwater tunnel sea tunnel based on novel ,120.0
El gran mogollón,1982,,Comedy ,,,,,presidential election political satire election based on novel ,
Josépha,1982,R,Drama ,,,,"Michel and Josepha play supporting parts in third-rate movies ;they also perform on stage ,but they find it hard to fill the halls .Their relationship suffers accordingly.While making a film in Vichy ,Josepha meets Régis, a wealthy horse breeder with whom she has a love affair ,to take revenge on Michel who used to cheat on her with a press attache .The former lovers are still in touch but Josepha decides to live with Regis and his daughter Babette.Meanwhile ,Michel finds at last his lifetime part:Macbeth.",adultery theater based on novel character name in title ,60.0
Vida/Perra,1982,,Drama ,,,,"Juanita Narboni, a provincial spinster, remembers her memories in an extensive monologue along which all her personal and family ghosts will appear: her mother, her sister, her only boyfriend .",talking to the camera cult movie sexual frustration dementia minimal cast 6 more ,60.0
"Arabella, mereröövli tütar",1982,,Adventure Family ,,,,Arabella is a daughter of the world's most terrifying pirate captain. She loves her father but also dreams about a life of a usual girl. One day a weird stranger is saved from the sea who will be the only friend of Arabella. At the same time a rival pirate called Raudpats plans to kidnap the girl. Will she be safe and can she ever live a normal life ?,pirate treasure ship captain rum gold 3 more ,60.0
Ehrengard,1982,,Drama ,,,,"Wolfgang Cazotte, a famous, refined and charming court painter of the early 19th century, conceives an idea: to seduce Ehrengard, a young and fiery virgin, without touching her, but only causing the blush of complicity to rise to her cheeks. In the end, after the painter's cunning is turned back upon him, everything will go for the best.",foreign language adaptation based on novel ,60.0
Den ubetænksomme elsker,1982,,Drama Mystery Romance ,,,,"The 38-year-old doctor Jacob Holme lives deeply rooted in the world of normality with a medical practice, house and a marriage without excitement. He is drawn to a young schizophrenic girl and his wife leaves him.",daughter murders father holland neo noir father daughter relationship glass 27 more ,60.0
Front v tylu vraga,1982,,Drama War ,,,,"Front v tylu vraga (1981) is the final episode in the trilogy about the Russian partisan's resistance during WWII. The film is set in 1944, when Russian partisans are making progress in their fighting against the Nazi occupation of Russia, Poland and Czechozlovakia. Lt. Colonel Mlynsky is now in charge of an international clandestine operation. He is the commander of the special group of partisan-fighters. Mlynsky is organizing the Russian, Polish and Czechoslovakian partisans to join foces for an attack behind the enemy lines.",partisan nazi occupation soviet military firearm great patriotic war 3 more ,120.0
Aspern,1982,,Drama Romance ,,,,A publisher seeks information on a writer who died long ago.,based on novel ,60.0
Miris dunja,1982,,Drama Romance War ,,,,"Thanks to his friendliness towards Nazis, Sarajevo businessman is more and more rich during WW2. However, his infatuation towards the Jewish girl will cause his demise.",nazi sarajevo nudity female nudity innocence 32 more ,60.0
"Tessa, a Gata",1982,,Drama ,,,,"Tessa, Debora and Roberta have a strong bond. Surrounded by perverted men whose only pleasure is sadistic sex games, far out drug fantasies and to humiliate and abuse women, they must take action.",based on novel ,60.0
Le lit,1982,,Drama ,,,,"A sculptor is fighting his final battle against death on his houseboat on the frozen Schelde river. Two women are at his side: his first wife, who he is divorced from, and his second wife. The latter is most concerned about his death as she realizes that in the end the only result will be irrevocable loneliness. She wants to postpone the fatal moment and therefore tries to find comfort in her reminiscences from the times when she was happy with him. A story about fidelity till after death.",death sculptor houseboat f rated title directed by female 1 more ,60.0
Esenno slantze,1982,,,,,,The script of the film is based on the prose of the Bulgarian classic writer Konstantin Konstantinov.,based on novel ,60.0
Lavina,1982,,Adventure Drama ,,,,"A team of climbers are preparing for their new mountain climbing expedition. They are brought together by their mutual love for this dangerous sport, for its challenges. They, however, differ in tempers, in problems and notions of honor and dignity. Already up in the mountain, they are expected to pull themselves together to the full, in order to succumb to the will of the leader and forget about the tensions, accumulated among the members of the team. The team of young mountaineers is scaling a difficult summit, but mid-way they are buried by an avalanche. Caught in the deadly vortex, each of the characters relieves the cherished moments of his or her life. Each character illustrates a separate theme. Nayden has to cope with the problems of leadership. Nikifor is his rival, who is destined to be the perennial number two. The Man ho Is Sensitive to Cold is preoccupied with the subject of friendship. Matters that are typically artist absorb the Poet, The Sculptor and the Cameraman. The Philosopher is analyzing the processes taking place within the team. Dara's provocative manner conceals her vulnerability and thirst for sincerity. The theme of love figures prominently in the film. The character of the experienced mountaineer Deyan, who has refused to join the team, is the most complex. A reckless plunge forward or a cautious retreat: that is the central dilemma in the film. Thus the awesome spectacle of huge unstable masses of snow is a symbol of the fear and the risks in our life. A few survive and it is then that they rethink what friendship and responsibility mean and how valuable life is.",mountaineer risk snow climber f rated 8 more ,120.0
Da qi ying xiong chuan,1982,,Action Adventure ,,,,,based on novel ,60.0
Días de combate,1982,,Crime Drama Mystery Thriller ,,,,"Several young women are murdered in a small community, and a detective moves in to solve the crimes.",detective secretary plumber mysterious woman explosion 5 more ,60.0
Zlocin u skoli,1982,,Drama Thriller ,,,,"Zlatko Kovac, a provincial professor, gets the job in the big city's school, only to find out that his red-employment is not random. Professor Toth, the man he replaced, has died under the strange circumstances. Kovac meets a variety of strange people in his school's collective, and it was not long before they came up with the new body. However, the police is unable to solve the case, but he takes the matter into his own hands and setting a trap for a murderer on a school manifestation.",psychological drama based on novel ,60.0
Rickshaw Boy,1982,,Drama ,,,,"This film has it setting in old Beijing,telling the story of Xiangzi and Huniu.Xiangzi comes to the city from the village,dreaming to alter his fate by being a free rickshaw boy.He bears the humiliation,goes to hungry and runs with his rickshaw desperately.Anyway,he can't possibly change his fate but ends up with miserable life.",based on novel ,120.0
Fighting Back,1982,,Drama ,,,,"Fighting Back will bring you face-to-face with the unpleasant reality and disruptive consequences of a deeply disturbed young mind. A mind in adolescent turmoil; in rebellious conflict with society - unsure of it's direction, it's purpose, it's future. A destructive mind that wreaks havoc whichever way it turns. Young Paul Smith gives a remarkable performance as the trouble teen who finally gets peace in the relationship with his teacher. Great Australian film.",racism cross cultural relationship slum terror revenge 12 more ,60.0
Ulvova mylläri,1982,,Comedy Drama ,,,,Miller Gunnar Huttunen falls so heavily in love that he starts to howl.,manhunt fugitive search party posse escape 33 more ,60.0
A Vida É Bela?!,1982,,Comedy Crime Musical Romance ,,,,"Hipólito is a self-made man, who went up in life in devious ways, and used for profit the social turmoil when Portugal changed from a monarchy into a republic, and then to a military regime. Finally, he is forced into exile. Back in 1935 to family, friends, and lovers, he is in a mix-mesh of lies, and scheming, again.",social satire sword duel extramarital affair topless woman vaudeville 5 more ,60.0
Brothers,1982,,Drama ,,,,"News photographer Adam and journalist Kevin, two fictional estranged brothers who witnessed the real life 1975 killing of the Balibo Five in Timor, reunite after five years only for their PTSD to resurface and tear them apart.",estranged brother brother brother relationship war photographer war journalist balibo five 20 more ,60.0
Devdas,1982,,Drama Romance ,,,,"Devdas is a young man from a wealthy Bengali Brahmin family. Parvati is a young woman from a middle class Bengali family. The two families lived in the same village and Devdas and Paro are childhood friends. Devdas goes Kolkata for study. During vacations, he returns to his village. Suddenly both realize they are in affair with each other. Devdas realizes Parvati is no longer the small girl he knew. Paro looks forward to their childhood love blossoming into their lifelong journey together in marriage. But for the low caste of Parvati's family, Devdas's father does not take this well. Two childhood sweethearts departs from each other at this and misery starts at life of Devdas.",stepmother stepson relationship misery childhood sweetheart prejudice marriage 23 more ,120.0
"Dobrodruzství Robinsona Crusoe, námorníka z Yorku",1982,,Animation ,,,,"A full-length picture based on the famous novel by Daniel Defoe. The picture, unlike the other film adaptations of the story, focuses much more on Crusoe's life before and after his stay on the island. Following the principle of setting the novel right, it describes Crusoe's experiences with delicate irony and understanding.",robinson crusoe character literature on screen european literature on screen british literature on screen foreign language adaptation 13 more ,60.0
Kaliyugaya,1982,,Thriller ,,,,"Piyal and Nanda have now aged, and their children have left them. Priya reminisces on her life after her son sends her a letter from London accusing her and her husband of various faults.",based on novel ,60.0
Huan hua xi jian,1982,,Action Drama ,,,,"There are five main clans ruling the martiall world, each representing one of the five elements - fire, metal, water, wood and earth. Each year they hold a martial arts competition to decide which one of the five clans will rule the world. The story is centered around one of these tournaments, as a catastrophe arises when an evil samurai killer shows up 49 days before the start and tries to assassinate the current leader who happens to be from the water clan.",wuxia underworld clan strife beggar clan based on novel ,60.0
O zigolo tis Athinas,1982,,Crime Drama ,,,,Stefos is the top hired lover in the city of Athens. Rich ladies pay him high amounts to satisfy their sexual needs. One day he is accused of murdering a wealthy gay man. A female reporter who is in love with him decides to help him prove his innocense.,sex gigolo female nudity debt cult film 3 more ,60.0
Krab i Joanna,1982,,Drama ,,,,"Just before the end of an 18-month-long journey from Africa, a fishing ship is sent on another 2-month cruise. The crew members miss their loved ones a lot.",ship cruise crew topless female nudity female nudity 16 more ,60.0
Padurea nebuna,1982,,Drama ,,,,A young communist returns to a small provincial town.,based on novel ,
Repeat Dive,1982,,Drama ,,,,,israeli navy based on novel ,60.0
The Last Hero,1982,,Drama Romance ,,,,"The Story about Kitano Akio competing in All Japan Road Race Championship , the International Class A 500cc class.",based on novel ,60.0
Boldyn,1982,,Biography Drama History War ,,,,"Second World War, occupied Poland. Somewhere in the woods near the town of Bialystok, a partisan group, commanded by a self-proclaimed General Boldyn, is stationed. The commander demands total obedience and cannot bear objections or criticism. Moreover, he shows signs of mental disorders, sometimes hardly discerning the reality from his dreams. Seeking relaxation, he hits the bottle, but this only makes things worse as he starts hallucinating. General Boldyn cannot stand idleness - it makes his autocratic tendencies grow even stronger. In order to avoid it, his subordinates start to provide him with false reports on sudden moves of German troops. The resulting decisions of the General prove wrong; a disaster becomes inevitable. ""Boldyn"" is more a psychological movie rather than a war story - it's focused more on relations between the commander and his subordinates, and the General's internal struggle with himself, than on the history of the time. There are only a few battle scenes throughout the movie, and in general the war appears more like a ""stage design"" than a component of the story. Despite being made in 1981 and based on a novel by a writer who belonged to the top brass of People's Republic of Poland, the movie is not burdened with a propaganda layer - neither the general nor the partisans are idealized, and heroism mingles with trickery and lack of moral values.",f rated power polish history polish army poland 7 more ,60.0
Sete Dias de Agonia,1982,,Drama ,,,,"After a heavy rain storm, several vehicles get stuck on a muddy road. Soon hunger and fatigue change people's manners, making them behave in a very noncivilized way.",based on novel ,60.0
Seishun no mon: Jiritsu hen,1982,,Drama ,,,,"Mid 50s: the trials and tribulations of Shinsuke Ibuki, freshly arrived in Tokyo from Kyushu.",based on novel ,120.0
Der lange Ritt zur Schule,1982,,Comedy Family Fantasy Western ,,,,"Alex is a bright, but dreamy boy. At a school meeting he is reprimanded by the principal for coming too late to school on too many occasions. His achievements in sports are not mentioned and this annoys him. His sports teacher puts all his hopes on Alex as he is the school's biggest hope to winning the gold medal at the next inter-school tournament. The next morning Alex leaves for school, together with his friend Maren. Although he leaves the house on time he soon get's distracted as there is so much to see on the way to the school. There is, for example, the horse keeper. A nice old man who is driving with his old horse and the carriage. And he meets the pupils of the other school that participates in the tournament. In his fantasy, his bike becomes a horse and the bad guys want to steal the gold (medals). In his quest to thwart the robbing, his American-Indian blood brother Red Milan is there to assist.",school horse boy blood brother old man 9 more ,60.0
Langit petang,1982,,Drama ,,,,,based on novel ,
Boj na poziralniku,1982,,Drama ,,,,"Based on a novel by Prezihov Voranc, it tells a story about a farmer's family who live in Northern Slovenia before WW2.",based on novel ,60.0
Maria Danneels (of het leven dat we droomden),1982,,Drama ,,,,"Antwerp. Someone is making a feature film. After shooting the scenes on location, the filmmaker wanders to the railway station. He's having difficulties with his material, it's a commissioned film. The story is giving him trouble too. But he cannot abandon the project. He now wants to introduce a male character so that he can explain his problems.",based on novel ,60.0
Orgolii,1982,,Drama ,,,,,based on novel ,60.0
Romanze mit Amelie,1982,,Drama Romance War ,,,,,based on novel ,60.0
Jak svet prichází o básníky,1982,,Comedy ,,,,,romantic rival romantic rivalry rivalry best friend friendship 79 more ,60.0
Red Love,1982,,,,,,,based on novel ,
Kettévált mennyezet,1982,,Drama ,,,,,wasted life socialism love based on novel ,60.0
De camisa vieja a chaqueta nueva,1982,,Comedy ,,,,,newsreel footage stock footage madrid spain opus dei author cameo 10 more ,
Ah! Nomugi toge - Shinryokuhen,1982,,Drama ,,,,,based on novel ,120.0
Golven,1982,,Drama ,,,,,f rated foreign language adaptation based on novel ,60.0
Lyudi na bolote,1982,,Drama ,,,,,based on novel ,120.0
The Flying Windmill,1982,,Family Animation Sci-Fi ,,,,,puppet based on novel ,60.0
Dein unbekannter Bruder,1982,,Drama ,,,,"A communist is released from prison in 1935 Hamburg. He tries to link up with the Party again, but is unsure as to who he can trust, and has difficulty adjusting to life in Nazi Germany.",germany communist hairy chest bare chested male resistance 3 more ,60.0
Luk e-san,1982,,Drama History ,,,,"A historical drama set in the 1930s Isan province Thailand, telling the travails of a small clan of subsistence farmers and their village as a particularly bad drought reduces them to bush living.",based on novel ,120.0
Confidencias,1982,,Drama ,,,,,employer sex servant based on novel ,60.0
La invitación,1982,,Drama ,,,,"A man is invited to an estancia to hunt deer. As a young woman from the host family develops an interest in the guest, his hidden intentions are revealed.",based on novel ,60.0
24 chasa dazhd,1982,,Drama ,,,,"Godforsaken frontier in the 1930s. Nothing happens, time seems to have stopped. The 'beau monde' comprises only the military officer, medical auxiliary, teacher and tavern-keeper. But the unexpected arrival of an itinerant troupe and of beautiful actress Elisa bursts the monotonous rhythm of the townlette and its dwellers. In 24 hours only, while the rain is raining and raining, the characters display their real natures, and a real, though sad love story begins. END",based on novel ,60.0
Eine deutsche Revolution,1982,,,,,,,based on novel ,60.0
