Link,Title_x,Release_Date,ViewRating_x,Runtime_x,Genres_x,Description_x,Title_y,ViewRating_y,Genres_y,Budget,DomesticGross,WorldwideGross,Description_y,Keywords,Runtime_y
/title/tt0304072/,The Dog of Flanders,(1997),Not Rated,93 min,"Animation, Drama, Family","A small poor boy lives with his caring grandfather in a small Flemish village in the 19th century Belgium, has a lovable pet dog, loves art and dreams of becoming a famous painter one day. Based on a famous Flemish novel.",,,,,,,,,
/title/tt0120543/,Keep Cool,(1997), ,93 min,Comedy,,,,,,,,,,
/title/tt0118727/,Love Walked In,(1997),R,95 min,"Drama, Thriller","Leary and Sanchez-Gijon play ""romantically involved down-and-out lounge singers"" who get involved in a caper.",,,,,,,,,
/title/tt0119860/,Parasite Eve,(1997), ,120 min,"Drama, Horror, Romance",,,,,,,,,,
/title/tt0127468/,Eighteen Springs,(1997), ,126 min,"Drama, Romance","In 1930s Shanghai, a young office girl falls in love with a factory worker in the same company.",,,,,,,,,
/title/tt0120547/,Labyrinth of Dreams,(1997), ,90 min,"Mystery, Romance, Thriller","Bus conductor Tomiko falls in love with driver Niitaka, even though she also suspects him of being a serial killer who killed his female conductors after tiring of them.",,,,,,,,,
/title/tt0125058/,Dancing on the Moon,(1997), ,87 min,"Drama, Family",,,,,,,,,,
/title/tt0131484/,Misbegotten,(1997),R,95 min,Thriller,,,,,,,,,,
/title/tt0122563/,Kagi,(1997), ,95 min,Drama,,,,,,,,,,
/title/tt0120410/,Under ytan,(1997), ,103 min,"Crime, Drama",,,,,,,,,,
/title/tt0119743/,My Son the Fanatic,(1997),R,87 min,"Comedy, Drama, Romance",Pakistani taxi-driver Parvez and prostitute Bettina find themselves trapped in the middle when Islamic fundamentalists decide to clean up their local town.,,,,,,,,,
/title/tt0118683/,Barbara,(1997), ,143 min,Drama,,,,,,,,,,
/title/tt0118906/,Csinibaba,(1997), ,100 min,"Comedy, Musical, Romance",,,,,,,,,,
/title/tt0119900/,La pistola de mi hermano,(1997),Not Rated,93 min,"Crime, Drama, Romance",,,,,,,,,,
/title/tt0119452/,Kayla,(1997),Not Rated,96 min,"Drama, Family",,,,,,,,,,
/title/tt0118822/,Backroads,(1997), ,105 min,"Drama, Romance",,,,,,,,,,
/title/tt0120084/,The Sea Wolf,(1997),R,94 min,"Action, Adventure, Drama",,,,,,,,,,
/title/tt0173255/,Stone Cold,(1997), , ,Drama,"A young boy, tired of his mother's abusive boyfriend, sets out on an adventure to London meeting a friendly man. But there is fear on the streets and people are missing. Will link be next?",,,,,,,,,
/title/tt0117990/,We All Fall Down,(1997), ,98 min,Comedy,,,,,,,,,,
/title/tt0117155/,Credo,(1997), ,87 min,Thriller,,,,,,,,,,
/title/tt0118546/,Aar Ya Paar,(1997), ,180 min,Thriller,,,,,,,,,,
/title/tt0119342/,Héroïnes,(1997),TV-14,115 min,"Drama, Music",Johanna mouths songs voiced by Jeanne & become a smashing success which gradually gnaws away at their friendship.,,,,,,,,,
/title/tt0119635/,Mayday - Flug in den Tod,(1997), ,90 min,Thriller,,,,,,,,,,
/title/tt0119438/,Kalle Blomkvist och Rasmus,(1997), ,78 min,"Family, Crime",Three kids in a small town pursue a group of kidnappers.,,,,,,,,,
/title/tt0119678/,Minotaur,(1997), ,91 min,"Romance, Thriller",,,,,,,,,,
/title/tt0116990/,Marianna Ucrìa,(1997), ,108 min,"Drama, History",,,,,,,,,,
/title/tt0118648/,The Assistant,(1997), ,116 min,"Crime, Drama, Romance",,,,,,,,,,
/title/tt0120220/,A Rat's Tale,(1997),G,90 min,"Adventure, Family",,,,,,,,,,
/title/tt0129114/,Gaston's War,(1997), ,120 min,"Drama, History, Romance",A true story about a Flemish resistance warrior.,,,,,,,,,
/title/tt0133930/,Cudnovate zgode segrta Hlapica,(1997),Not Rated,75 min,"Animation, Adventure, Family","Fed up with the harsh treatment his master has given him, a brave little mouse (and later his dog, Brewster) sets off on an adventure.",,,,,,,,,
/title/tt0124777/,Latin Boys Go to Hell,(1997),Unrated,71 min,"Comedy, Drama, Crime",,,,,,,,,,
/title/tt0119436/,K,(1997), ,135 min,"Crime, Thriller","An elderly German tourist is killed in Paris at the hands of Joseph Katz, an old junk dealer beloved by detective Sam Bellamy. Despite witnessing the crime, Sam covers for Joseph, upon which the latter vanishes in mysterious circumstances.",,,,,,,,,
/title/tt0118675/,Bájecná léta pod psa,(1997),Not Rated,109 min,Comedy,The story of an ordinary family living in Czechoslovakia from around 1963 until the Velvet Revolution. Based on the semi-autobiographical novel by Michal Wiewegh.,,,,,,,,,
/title/tt0119948/,The Prince of Homburg,(1997), ,89 min,"Drama, History, Romance",,,,,,,,,,
/title/tt0120311/,Comanche Territory,(1997), ,88 min,"Drama, War",Spanish TV reporters covering the War in Bosnia. Based on true experience.,,,,,,,,,
/title/tt0118992/,The Gods Must Be Daring,(1997), ,102 min,"Comedy, Mystery",An old and invaluable statue is stolen from Mali in Africa.Its thief decides to go a step further and steals from other people too.,,,,,,,,,
/title/tt0118633/,The Pharmacist,(1997), ,108 min,"Comedy, Crime, Drama",,,,,,,,,,
/title/tt0119251/,Hannibal & Jerry,(1997), ,75 min,"Comedy, Family, Musical","Hannibal spends most of his day watching TV as there's no other kid in his area, his parents return home at 5 pm and his grandma is nearly deaf. He gets a dog, Jerry, who can't bark but it speaks. Jerry gets dognapped.",,,,,,,,,
/title/tt0124864/,Salige er de som tørster,(1997), ,113 min,"Crime, Thriller","A crime wave hits Oslo just as summer arrives. There has been found several violent blood splattered scenes with no bodies found. It's only a matter of time before the bodies has to surface, and the start of a run against the clock.",,,,,,,,,
/title/tt0116785/,Kitchen,(1997), ,124 min,"Drama, Romance",,,,,,,,,,
/title/tt0119853/,An Air So Pure,(1997), ,106 min,"Comedy, Drama",,,,,,,,,,
/title/tt0117264/,The Oyster and the Wind,(1997), ,112 min,"Fantasy, Drama",A fantasy/mystery about the disappearance of a lighthouse owner and his daughter.,,,,,,,,,
/title/tt0146458/,Valkanizater,(1997), ,97 min,Comedy,"Two friends from a small Greek town travel to Bulgaria and Switzerland, hoping they can gain money from the difference in foreign exchange rates.",,,,,,,,,
/title/tt0142458/,Young Thugs: Innocent Blood,(1997), ,108 min,"Action, Comedy, Drama",A group of high school graduates transition into adulthood in a dangerous and violent town in Japan.,,,,,,,,,
/title/tt0204720/,Una vacanza all'inferno,(1997), ,104 min,Drama,Italian man unknowingly becomes a drug mule and gets arrested in Thailand. He is sent to tough prison where he plans escape with the help of another prisoner who also has a score to settle with the drug dealer who set the Italian up.,,,,,,,,,
/title/tt0120101/,Moonlight Serenade,(1997), ,110 min,Drama,,,,,,,,,,
/title/tt0212940/,The Woman in Red,(1997), ,82 min,Drama,"The woman in red is Ana Cumpanas, a Romanian emigrated to the US, which facilitates the killing of her lover, the famous gangster John Dillinger in Chicago. After an adventurous life, the woman returns to die in her homeland.",,,,,,,,,
/title/tt0125460/,The Planet of Junior Brown,(1997),R,91 min,Drama,,,,,,,,,,
/title/tt0133235/,Toki o kakeru shôjo,(1997), ,106 min,Sci-Fi,A high-school girl acquires the ability to time travel.,,,,,,,,,
/title/tt0120313/,Napomuceno's Will,(1997), ,117 min,Drama,,,,,,,,,,
/title/tt0241604/,Jogho,(1997), ,94 min,Drama,,,,,,,,,,
/title/tt5281680/,Hangor Nodi Grenade,(1997), ,113 min,"Drama, War",A tragic story of a mother who dedicates her only child for the sake of the freedom of the country during liberation war in 1971.,,,,,,,,,
/title/tt0139249/,The Kid from Chaaba,(1997), ,96 min,"Comedy, Drama","In the sixties, around twenty families fled their Algerian village of el-Ouricia, driven by poverty or war. Refugees in Chaâba, a French shantytown, they face the hard learning of integration.",,,,,,,,,
/title/tt0169167/,Las ratas,(1997), ,97 min,Drama,,,,,,,,,,
/title/tt0119617/,Marianne,(1997), ,90 min,Drama,,,,,,,,,,
/title/tt0119157/,Friedrich und der verzauberte Einbrecher,(1997), ,82 min,"Crime, Drama, Family",,,,,,,,,,
/title/tt0143346/,Koi gokudo,(1997), ,110 min,"Crime, Drama",,,,,,,,,,
/title/tt0160334/,Thanks for the Tip,(1997), ,117 min,Comedy,,,,,,,,,,
/title/tt0142771/,"Policarpo Quaresma, Herói do Brasil",(1997), ,123 min,Comedy,,,,,,,,,,
/title/tt0130843/,Malenkaya printsessa,(1997), ,88 min,Family,,,,,,,,,,
/title/tt0119864/,Pasáz,(1997), ,102 min,Fantasy,,,,,,,,,,
/title/tt0162900/,Tábor padlych zien,(1997), ,99 min,Drama,,,,,,,,,,
/title/tt0123707/,Wild Games,(1997), ,90 min,Drama,"A man is trapped in an elevator, getting out proves to be more challenging than just asking for help.",,,,,,,,,
/title/tt0119146/,Franciska vasárnapjai,(1997), ,101 min,"Drama, Romance",,,,,,,,,,
/title/tt0119952/,A Friend of the Deceased,(1997),R,100 min,"Comedy, Drama",Tolla takes out a contract on himself and then changes his mind.,,,,,,,,,
/title/tt0112391/,El aroma del Copal,(1997), ,92 min,,"A petroleum engineer from Texas travels to an oil operation in Central America where he clashes with his boss, romances two women, and finds himself caught in a guerrilla war.",,,,,,,,,
/title/tt0123059/,The Bachelor,(1997), ,120 min,"Drama, Romance",The story of a thirties bank employee whose wife becomes a luxury prostitute. The same would happen with the next woman who knows. Xouan a promoter says he belongs to a particular class of people and asks him to work together.,,,,,,,,,
/title/tt0119793/,Ningen isu,(1997), ,86 min,,,,,,,,,,,
/title/tt0118574/,Aisuru,(1997), ,114 min,Drama,Two young people meet by chance and fall in love but the woman is diagnosed with leprosy and sent away to a remote mountain sanitorium.,,,,,,,,,
/title/tt0119300/,Hitler och vi på Klamparegatan,(1997), ,80 min,Documentary,"When the nazi-movement strikes during the thirties, one Swedish family, lead by the couregous ""brother"" - played by Superstar Fredrik Sjöblom, strives towards equality and justice through vigilantism.",,,,,,,,,
/title/tt0158789/,Miramar,(1997), ,82 min,Drama,,,,,,,,,,
/title/tt0120273/,Tangier Cop,(1997), ,96 min,Adventure,,,,,,,,,,
/title/tt0150372/,Donna di piacere,(1997), ,80 min,Comedy,,,,,,,,,,
/title/tt0127981/,Zdivocelá zeme,(1997), ,114 min,"Adventure, Drama",,,,,,,,,,
/title/tt0126351/,El impostor,(1997), ,99 min,"Drama, Mystery, Romance",,,,,,,,,,
/title/tt0119943/,Primats,(1997),Not Rated,85 min,Comedy,,,,,,,,,,
/title/tt0120469/,Výchova dívek v Cechách,(1997), ,112 min,"Comedy, Romance",,,,,,,,,,
/title/tt0142066/,The Flight,(1997), ,93 min,Romance,The subject is widows in a traditional Indian community.,,,,,,,,,
/title/tt0115769/,No Spring Chicken,(1997), ,90 min,Comedy,,,,,,,,,,
/title/tt0161978/,Sureiyâzu gurêto,(1997), ,60 min,"Animation, Action, Adventure",,,,,,,,,,
/title/tt0175767/,In schwimmen-zwei-vögel,(1997), ,93 min,"Comedy, Fantasy","Austrian avant-garde theatre director Kurt Palm adaption of Flann O'Brien's beer-soaked, brilliantly funny, modernist masterpiece for the screen.",,,,,,,,,
/title/tt0190312/,The Forgotten Hill,(1997), ,90 min,,,,,,,,,,,
/title/tt0118808/,C'est pour la bonne cause!,(1997), ,105 min,Comedy,"A French school introduces a campaign to give African refugees shelter for one month at local families. Young Tonin too wants to help but his parents disagree, so he keeps Moussa, an African boy his own age, hidden in their house.",,,,,,,,,
/title/tt0120067/,Saraka bô,(1997), ,85 min,Crime,"Commissioner Diamant investigates the murder of two black girls. They were sacrificed, hanged, their faces covered with a Malian ceremony mask.",,,,,,,,,
/title/tt0133062/,Lie lie Lie,(1997), , ,,,,,,,,,,,
/title/tt0263006/,14 tseluvki,(1997), ,82 min,Comedy,,,,,,,,,,
/title/tt0116755/,Kawaki no machi,(1997), ,101 min,,,,,,,,,,,
/title/tt0128836/,The Things We Liked,(1997), ,109 min,Drama,,,,,,,,,,
/title/tt0455072/,Ai no mokushiroku,(1997), ,102 min,Drama,,,,,,,,,,
/title/tt0316933/,Zakuro yakata,(1997), ,107 min,,,,,,,,,,,
/title/tt0120315/,Tetto Musashino-sen,(1997), ,118 min,"Adventure, Drama",,,,,,,,,,
/title/tt0329117/,Gimu to engi,(1997), ,108 min,,,,,,,,,,,
/title/tt1104059/,"Eugene, Identity Unknown",(1997), ,105 min,Comedy,,,,,,,,,,
/title/tt0116919/,Lorenz im Land der Lügner,(1997), ,85 min,Family,,,,,,,,,,
/title/tt0119399/,Jakten på himlens nyckel,(1997), ,73 min,Animation,,,,,,,,,,
/title/tt0186669/,Yung po giu yeung,(1997), , ,Drama,,,,,,,,,,
/title/tt0116125/,Don Kikhot vozvrashchaetsya,(1997), ,110 min,Comedy,,,,,,,,,,
/title/tt0119260/,Hasse och dödens lammunge,(1997), , ,"Family, Animation",,,,,,,,,,
/title/tt0119252/,Hantises,(1997), ,80 min,Drama,,,,,,,,,,
/title/tt0182903/,Destination: 9th Heaven,(1997), ,91 min,Drama,A Chinese space scientist shows his loyalty to his career and family.,,,,,,,,,
/title/tt0334488/,Thai Saheba,(1997), ,117 min,Drama,,,,,,,,,,
/title/tt0117913/,A Time to Kill,(1996),R,149 min,"Crime, Drama, Thriller","In Canton, Mississippi, a fearless young lawyer and his assistant defend a black man accused of murdering two white men who raped his ten-year-old daughter, inciting violent retribution and revenge from the Ku Klux Klan.",,,,,,,,,
/title/tt0117509/,Romeo + Juliet,(1996),PG-13,120 min,"Drama, Romance",Shakespeare's famous play is updated to the hip modern suburb of Verona still retaining its original dialogue.,,,,,,,,,
/title/tt0116654/,The Island of Dr. Moreau,(1996),PG-13,96 min,"Horror, Sci-Fi, Thriller","After being rescued and brought to an island, a man discovers that its inhabitants are experimental animals being turned into strange-looking humans, all of it the work of a visionary doctor.",,,,,,,,,
/title/tt0117008/,Matilda,(1996),PG,102 min,"Comedy, Family, Fantasy","This film adaptation of a Roald Dahl work tells the story of Matilda Wormwood, a gifted girl forced to put up with a crude, distant father and mother.",,,,,,,,,
/title/tt0117951/,Trainspotting,(1996),R,93 min,Drama,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",,,,,,,,,
/title/tt0116313/,The First Wives Club,(1996),PG,103 min,Comedy,"Reunited by the death of a college friend, three divorced women seek revenge on the husbands who left them for younger women.",,,,,,,,,
/title/tt0115964/,Crash,(1996),NC-17,100 min,Drama,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",,,,,,,,,
/title/tt0117381/,Primal Fear,(1996),R,129 min,"Crime, Drama, Mystery","An altar boy is accused of murdering a priest, and the truth is buried several layers deep.",,,,,,,,,
/title/tt0115433/,101 Dalmatians,(1996),G,103 min,"Adventure, Comedy, Crime","An evil high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.",,,,,,,,,
/title/tt0116683/,James and the Giant Peach,(1996),PG,79 min,"Animation, Adventure, Family","An orphan who lives with his two cruel aunts befriends anthropomorphic bugs who live inside a giant peach, and they embark on a journey to New York City.",,,,,,,,,
/title/tt0116209/,The English Patient,(1996),R,162 min,"Drama, Romance, War","At the close of World War II, a young nurse tends to a badly-burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair.",,,,,,,,,
/title/tt0116583/,The Hunchback of Notre Dame,(1996),G,91 min,"Animation, Drama, Family","A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer.",,,,,,,,,
/title/tt0117765/,Striptease,(1996),R,115 min,"Comedy, Crime, Drama",A stripper and single mother gets dragged into a dangerous situation after a congressman takes a fancy to her.,,,,,,,,,
/title/tt0116191/,Emma,(1996),PG,120 min,"Comedy, Drama, Romance","While matchmaking for friends and neighbours, a young 19th Century Englishwoman nearly misses her own chance at love.",,,,,,,,,
/title/tt0117894/,Thinner,(1996),R,93 min,"Fantasy, Horror",An obese attorney is cursed by a gypsy to rapidly and uncontrollably lose weight.,,,,,,,,,
