Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
Tremble All You Want,2017,,Comedy Drama Romance ,,,,"Virgin twenty-something girl is neat, talented and professional, although almost too much of all these. She is an office lady who still romanticizes a school-mate, but has the opportunity to move on and forward with a man at an after-work get-together. She hesitates yearning for the man she loved at school and happens to meet him again soon enough. Will she choose option A, B or something else we can call C?",virgin accounting coming of age fast food reunion 34 more ,135
All or Nothing,2017,,Comedy Romance ,Non,Non,"6,436,983","The lives of three best friends - Linda, Vanda and Edo - get all tangled by four attractive men.",hand kissing family relationships drunk man drunk woman female in a shower 217 more ,134
A Diary of Letters to God,2017,Not Rated,Adventure Drama Fantasy ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">IDR 20,000,000,000 (estimated)</span></li></ul></div></li",Non,Non,"A heart wrenching story about the lives of 2 orphan siblings, Anton and Angel. The two were trapped by a syndicate that works abandoned children as street beggars. In their tender age, they were enslaved as cash cows nonstop. They never experienced the wonders of childhood. And one day, Angel had a street accident. When she woke up, she was alone in a hospital. That marked her separation with Anton, and ever since, she never found his whereabout. 15 years had passed, in Sydney, Australia. Thanks to the kindness of her foster family, Angel grew to be a beautiful and intelligent woman. She fulfilled her dream of becoming a lawyer. There, Angel met Martin, a young medical doctor from Indonesia who she fell in love with. Her life is now filled with happiness. Still, her past haunted her, she never stopped thinking about Anton. In the middle of her happy life and decision to marry Martin, she decided to go back to Jakarta to resolve her past, and find her brother. Will Angel and Anton see each other again after being apart for 15 years?",orphan coming of age no opening credits four word title choral music 30 more ,122
Narratage,2017,,Drama Romance ,Non,Non,"9,097,805",Izumi is a sophomore university student when she hears from her former high school teacher and mentor Takashi. They were both involved in the school drama club. She liked him. He liked her. Takashi asks Izumi to return to the school and assist with a performance. Will the feelings be rekindled?,japanese schoolgirl university student schoolgirl japanese woman japanese school 8 more ,122
Side Job.,2017,,Drama ,,,,"Directed by the novelist behind the script, Side Job focuses on Miyuki, who lost her mother to the earthquake and subsequent tsunami in the nuclear disaster area of Fukushima, Japan, who works at the local city hall and lives with her father. She does, however, supplement her income by being a prostitute in Tokyo over the weekends.",orphan fukushima japan earthquake tsunami city hall 6 more ,122
Krieg,2017,,Drama Mystery Thriller ,,,,"A father, drawn by dramatic experiences, retreats with his dog into the mountains and encounters an unknown enemy.",based on novel ,93
Barefoot,2017,,Comedy Drama ,Non,Non,"3,253,522",Story of a small boy is forced to move out of Prague during World War 2 to a small village of Slavonice where he meets the rest of his family. He needs to make new friends and get used to a new life which is immensely different from what this city boy was used to.,year 1945 year 1944 1940s pipe smoking central europe 64 more ,75
Tori Girl!,2017,,Comedy Family Sport ,,,,"Toriyama Yukina is finally in at the university of her choice to major in science. She studied hard to get in. The school is not exactly as she had imagined however. She has a crush on Kei and is motivated to join the man-flight club as a result, which competes in the contest of that same name. Obviously Yukina wants to buddy up with Kei, alas it may not be happening.",japanese girl bangs denim skirt university university entrance 213 more ,143
Our Patriots,2017,,Biography Drama War ,Non,Non,"308,121","After the French defeat of summer 1940, Addi Ba, a young Senegalese rifleman escapes and hides in the Vosges. Aided by some villagers, he gets false documents that allow him to live openly.",what happened to epilogue execution writing a letter arrest french flag 45 more ,114
"Nidome no natsu, nidoto aenai kimi",2017,,Romance ,,,,"Satoshi, who is a high school junior, is doing something against the rules. He is forming a band. Joining him is Rin. They nonetheless perform at the school's cultural festival live in front of their fellow students. There is a mishap and Satoshi travels back in time to the moment when he met Rin.",miniskirt school band schoolgirl romance japanese girl japanese high school girl 4 more ,124
Bring on the Melody,2017,,Drama Music Mystery ,Non,Non,"418,787","Haruta and Chika were childhood friends until the former's family moved away. It is a new year at high school, freshmen are enrolling and the two meet again. Chika wants to be a member of the wind instruments' club, but it is about to be cancelled unless more members are recruited. The club is more than a mere music collective however.",live action remake of anime trumpet high school school band school uniform 154 more ,
Thousand Cuts,2017,,Crime Thriller ,,,,A dangerous hitman finds refuge in a farm but stumbles upon drug dealers and racist farmers.,male nudity male frontal nudity male full frontal nudity pubic hair male pubic hair 19 more ,104
The Heaven None Missed 2,2017,TV-14,Drama Romance ,,,,"The sequel to the 2015 film ""Surga Yang Tak Dirindukan"" follows the conclusion of the conflict in the marriage life of an architect and a married man who was forced to marry another woman.",sequel heaven second part two numbers in title love 6 more ,121
Rokuroku: The Promise of the Witch,2017,,Horror ,,,,"A quiet woman receives a social media request from a middle-school friend, who she doesn't remember fondly. The two meet at a hotel's restaurant where they find a room numbered 666 containing Rokuroku, a long-neck woman wearing a red kimono.",asian horror japanese horror japanese horror film one word title based on novel ,83
Demon Mind,2017,,Horror ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">£2,500 (estimated)</span></li></ul></div></li",Non,Non,An ancient demon head and a pair of demonic battle axes transforms a collector into a hideous and barbaric demon who slaughters any soul caught in his blood thirsty eyes.,blood splatter demon blood vendetta nightmare 18 more ,61
Kidnapning,2017,,Comedy Crime Family ,,,,The movie is about Bertram and his family who in order to get money for a new flat are caught up in Uncle Georg's attempt to kidnap a rich boy. But things don't go as planned.,remake kidnapping based on novel ,72
"Cornelius, the Howling Miller",2017,,Drama ,,,,"Cornelius Blum is spat out by the sea, a strange character who seems to have lived a thousand lives. He heads with the wind towards a lost village that seems to have been waiting for him for a long time. Immediately enthroned as ""miller"", he builds his mill on top of the cliff overlooking the village. Everything would be fine if the new miller was not inhabited by an irresistible impulse that pushes him to violently express his emotions by screaming from the top of his cliff every night, an impulse that drives him away from his beloved and attracts him the enmity of the village.",male frontal nudity male nudity male rear nudity female nudity topless female nudity 33 more ,134
Between Men and the Gods,2017,,Drama ,,,,"Of the two men one is a doctor and the other is a a manga author. Of the two friends one is rich and the other is poor. They fall for the same woman who works at a fish and aquarium shop. The doctor gives up and the woman and the writer marry. The husband, however, has an affair and maintains a mistress. His wife feels uncared for. The doctor makes a move for his friend's wife.",japanese woman east asian woman based on novel ,152
Verses of Love 2,2017,TV-14,Drama Romance ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">IDR 2,242,809,297 (estimated)</span></li></ul></div></li",Non,Non,"Fahri, now living in Edinburgh and even a lecturer at the University of Edinburgh, was forced to live his daily life alone. Together with Uncle Hulusi, his Turkish household assistant, he continued his life without Aisha. Sometimes Fahri was still crying when he remembered his memories with Aisha. The fact that his beloved wife now vanished somewhere, made him miserable and almost desperate. So he spends his days immersing himself in the busy work, research, teaching, and business that he and Aisha shared together. Aisha disappeared on a trip to Palestine with her girlfriend while wanting to make stories and reportage about life there. Aisha's friend was found in a state of loss of life and body condition is pathetic and very likely Aisha condition is also the same even though her body has not been found at this time. For more than two years Fahri grieved and drowned in the search for his beloved wife. He also moved to Edinburgh because that is the city that Aisha really liked in the plains of England. With his busy self, he tried to get rid of his sadness while improving the image of Islam and Muslims in the first world. He does good to his neighbors, spreads the science of religion on various parties, and helps people who need help regardless of feathers. Various activities busied himself, until a disturbing question came from various parties. Will he be single for life after Aisha left? Will he meet his wife again?",life sequel second part muslim university 10 more ,125
Flower and Sword,2017,,Drama ,Non,Non,"4,696,006","How about conducting battle, but with flowers in lieu of weapons? There were monks who did ikebana, or Japanese flower arrangement, following a war. There was once an actually famous monk in Kyoto, Japan circa 1594 with exemplary ikebana skills. A shogun, or lord, invites him to do ikebana for him. Responding to the request the monk goes to Gifu castle, but a below average performance leads to shogun's wrath.",monk battle based on novel ,127
A Ilha dos Cães,2017,,Adventure Drama Fantasy Horror ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€750,000 (estimated)</span></li></ul></div></li",Non,"92,075","Two Angola, the colonial and the contemporary, spaced 60 years, share the curse of a mysterious island. In the past, the epicenter of the tragedy is an evil fortress, tomb of revolutionaries deported from the mainland. In the present, the building of a luxurious resort awakens the relentless jaw of justice. Soon after, workmen lacerated dead bodies, begin to appear. The horror spreads rapidly. Pedro Mbala is sent to the island to solve the problem. His target is a pack of stray dogs.",four word title based on novel ,131
Meido,2017,,Drama ,,,,,based on novel ,
Back in Business,2017,,Comedy ,Non,Non,"878,645","Looking at that lonely street in that Godforsaken town lost in the middle of nowhere, you would not say this is Christmas. Of course it is snowy and the cold is biting but where is the joy of Yule? Not in the Chinese restaurant where the (non Asian) owner keeps serving sake to the local barfly and to two or three other loners pretending to feel fine. Even less so at the funeral parlor across the street where business is more than quiet: for God's sake, why doesn't anybody want to die? Edmond Zweck, the undertaker, is like a bear with a sore head and Georges, his right arm, and Eddy, the junior employee are busy killing - time. But miracles happen at Christmas, don't they? For instance in that lonely street of that Godforsaken town. Edmond, Georges and Eddy are on the verge of despair when two people enter the parlor. A man has just died and his widow and her brother want Zweck and Company to organize the funeral. Hardly trying to hide their joy, they set off for the cemetery. But as of the beginning, things go wrong before - moving from Charybdis to Scylla.",dark humor first person narration getting lost dead body presumed dead 45 more ,122
In Hiding a Bigfoot Story,2017,,Documentary Comedy Horror ,"10,000 (estimated)",Non,Non,After Hearing local 911 calls on the news of a Bigfoot type creature in the Ocala National Forest. Three friends decide to check out the sightings and reports for themselves. After talking with many of the locals they decide to set out on a journey into the unknown. Armed with only a camera they head deep into the forest. What happens next will frighten you.,written by director news satire musician telephone call celebrity 22 more ,
"Trinity, The Nekad Traveler",2017,,Adventure Drama Romance ,,,,"A career woman from Jakarta named Trinity, who travel to various parts of the world.",travel female traveler blogger friendship novelist 4 more ,94
Love of a Lifetime,2017,,Drama Romance Thriller ,,,,"Based on the novel, ""Love of a Lifetime"", written by author Denise Hill, the plot is passionate and twisted with the juxtaposition of a complicated, yet undeniable love story that blends into an unnerving thriller.",love adult themes nude couple in shower based on novel ,
By Any Name,2017,,Action Drama Mystery ,,,,"A man is admitted into a psychiatric ward after being found running on the Brecon Beacons bloodstained and half naked. Suffering from amnesia, his doctor Elizabeth Santer helps him try and regain his memory. With only a knowledge of Wales and sophisticated military techniques he finds himself on the run from both the Police and Military. The hunt is on for answers and time is running out for Elizabeth and the man she only knows as 'John West'.",military amnesia wales innocent pawn death 4 more ,63
Marriage,2017,,Drama Romance ,,,,"Urumi Kenji is a scoundrel who tricks women with his handsome looks and charm into a marriage yarn and swindles them out of their money. He is not a one-man show however. He works with Sengoku Ruriko. They use plotting, scheming, tricking, engagement rings, gourmet and sex to succeed.",wedding ring gold digger short skirt miniskirt scoundrel 1 more ,135
The Lost Land,2017,,Comedy Drama ,Non,Non,"212,590","At a small town in the west of China in 1935, the county magistrate's funny accent raised a series of misguided affairs, deduced a bizarre and absurd story with one and another climaxes.",based on novel ,104
Psychic Agents,2017,,Crime Mystery Romance ,,,,"Keitaro is the leader of the Masuyama Psychic Bureau. His team and he deploy their special powers to solve riddles and tackle crime. Atsushi, who is one of the psychics, comes across Aoba when he is handing out flyers one days and it is love at first sight. Aoba also has psychic powers unbeknownst to him. The woman, however, is soon connected to crimes and falls under suspicion.",psychic extrasensory perception vest kidnapping hair 1 more ,152
Dagger of Adultery,2017,,Adventure Mystery Romance Thriller ,,,,"Based on the novel by Romeo Risica, The Dagger of Adultery, is an epic motion picture. (A noir psychological thriller) Dwayne Love,a world class music icon, becomes a desperate and hunted protagonist. From the deck of their Malibu beach estate, what seemed to be the perfect family is destroyed in one harrowing night of murder and mystery. Upon the horrific discovery of the slashed and bloodied body of his wife, Love realizes he has been framed as the prime suspect. In a state of confusion and frenzy, Love is forced to become a fugitive, and desperately attempts to unravel the mystery of his wife's slaying, while proving his innocence. Love's turbulent quest leads him across three continents in search of the murder weapon, a fabled relic known as the Dagger of Adultery. ""Whoever receives the dagger has surely committed an act of adultery and therefore their family will all die by its serpentine blade"". Love's pursuit guides him from the murky back alleys of Prague, to a perilous ship hoarding criminals that sails to Rio, Brazil. After suffering horrific burns, Love awakens in a decrepit gothic hospital in Rio de Janeiro, his memory erased by the harrowing and mysterious incident that committed him there. The shifting timeline unfolds over what begins as a fractured series of dreams. Love is fraught with demons of his own making, and relies on the support of a priest locked in a crisis of faith, who becomes drawn into Love's struggle by his own need for atonement. Betrayal and desperation play out against an intricate backdrop of dream and memory as crimes, real and imagined, are brought to bear. And the unlikely duo proceed to unlock a reality far more unlikely and extraordinary than the visions that haunt Love.",murder mystery based on novel ,155
Shabondama,2017,,Drama ,,,,"Izumi is an urchin who was set adrift by his parents. He is a thug, a thief and a predator. on the run from the cops he takes to the mountains of Miyazaki in southern Japan where he happens to come to the aid of an older local woman. Staying at the woman's house he is taken in not only by her, but also by the villagers. It can but only affect him.",orphan osaka japan mother daughter relationship dog pet dog 33 more ,144
Tokyo Decibels,2017,,Drama ,,,,"A university professor's (Mitsuru Matsuoka) is endeavouring to draw a map of Tokyo, but not any map. He likes to draw one of the sounds of the city. He consistently records the sounds and analyses them. When his girlfriend (Natsumi Abe) inform him that she is moving on and the relationship is over there appears a women (Yumi Adachi) who suggests he surreptitiously record his ex's life.",based on novel ,
What Waits in the Red,2017,,Drama Horror ,,,,"The Derelicts, The Physiologist and The Salesman. All are trapped; prisoners of circumstance. The Bell. A gateway to another place; the chance to escape. But at what cost? Each must give something in return, and risk coming face to face with What Waits in the Red. The choice is simple: Would you sell your soul to save your life?",supernatural power psychotronic film twist murder homelessness 6 more ,92
Zebras in Wyoming,2017,,Drama ,,,,A prisoner soon has his guard questioning his own world-view.,guard prisoner justice defiant dominant 5 more ,
Clearing the Way,2017,,Documentary ,"12,000 (estimated)",Non,Non,"Based on the book, ""Clearing the Way"", by Major Mark Gasparotto, Tells the collective stories of the Canadian Combat Engineers in Kandahar Province, Afghanistan during deployment from August 06 to February 07.",based on novel ,93
Duka Sedalam Cinta,2017,,Drama ,"3,000,000 (estimated)",Non,Non,"Gagah (Hamas Syahid) a handsome and intelligent young man went to North Maluku for his thesis research. He had an accident and was helped by Yudi (Masaji Wijayanto) and his brother, Kyai Ghufron (Salim A. Fillah). When recovered, Yudi took Gagah to South Halmahera and learned about the local wisdom of the region from two unexpectedly unique figures. Upon returning from North Maluku, Gagah changed. Mama (Wulan Guritno) and Gita (Aquino Umar) the younger brother are difficult to accept the change. Gita is hostile to Gagah until he meets Nadia (Izzah Ajrina) who is beautiful and kind. Nadia brings a new nuance in the relationship Gita and Gagah. On the other hand, Gita who met accidentally several times on the bus with Yudi began to sympathize with the unusual path the young man took. Meanwhile, Silence Gagah has a big plan that will change everything. Until one day something happens, making Gagah, Gita, Yudi and Nadia meet in the fabric of destiny that leads them to grief as deep as love.",based on novel ,
Confissões de um coração: Luz na escuridão - O Filme,2017,,Documentary ,300 (estimated),Non,Non,,family relationships lgbt film independent film based on novel ,122
Nocturnal Animals,2016,R,Drama Thriller ,"22,500,000 (estimated)","10,663,357","30,311,857","A ""story inside a story,"" in which the first part follows a woman named Susan who receives a book manuscript from her ex-husband, a man she left 20 years earlier, asking for her opinion. The second element follows the actual manuscript, called ""Nocturnal Animals,"" which revolves around a man whose family vacation turns violent and deadly. It also continues to follow the story of Susan, who finds herself recalling her first marriage and confronting some dark truths about herself.",revenge loss of wife art gallery female frontal nudity based on novel 285 more ,125
Miss Peregrine's Home for Peculiar Children,2016,PG-13,Adventure Drama Family Fantasy Thriller ,"110,000,000 (estimated)","87,242,834","296,482,446","When Jacob (Asa Butterfield) discovers clues to a mystery that spans different worlds and times, he finds a magical place known as Miss Peregrine's Home for Peculiar Children. But the mystery and danger deepen as he gets to know the residents and learns about their special powers and their powerful enemies. Ultimately, Jacob discovers that only his own special ""peculiarity"" can save his new friends.",backwards time travel time loop time travel butterfly effect death of grandfather 147 more ,127
The Girl on the Train,2016,R,Crime Drama Mystery Thriller ,"45,000,000 (estimated)","75,395,035","173,185,859","The Girl on the Train is the story of Rachel Watson's life post-divorce. Every day, she takes the train in to work in New York, and every day the train passes by her old house. The house she lived in with her husband, who still lives there, with his new wife and child. As she attempts to not focus on her pain, she starts watching a couple who live a few houses down -- Megan and Scott Hipwell. She creates a wonderful dream life for them in her head, about how they are a perfect happy family. And then one day, as the train passes, she sees something shocking, filling her with rage. The next day, she wakes up with a horrible hangover, various wounds and bruises, and no memory of the night before. She has only a feeling: something bad happened. Then come the TV reports: Megan Hipwell is missing. Rachel becomes invested in the case and trying to find out what happened to Megan, where she is, and what exactly she herself was up to that same night Megan went missing.",infidelity train alcoholics anonymous alcoholic voyeurism 337 more ,85
The Handmaiden,2016,Not Rated,Drama Romance Thriller ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">₩10,000,000,000 (estimated)</span></li></ul></div></li","2,006,788","37,767,206","1930s Korea, in the period of Japanese occupation, a new girl (Sookee) is hired as a handmaiden to a Japanese heiress (Hideko) who lives a secluded life on a large countryside estate with her domineering Uncle (Kouzuki). But the maid has a secret. She is a pickpocket recruited by a swindler posing as a Japanese Count to help him seduce the Lady to elope with him, rob her of her fortune, and lock her up in a madhouse. The plan seems to proceed according to plan until Sookee and Hideko discover some unexpected emotions.",lesbianism female nudity lesbian sex repeated scene from a different perspective bare breasts 123 more ,172
Me Before You,2016,PG-13,Drama Romance ,"20,000,000 (estimated)","56,245,075","208,314,186",Lou Clark knows lots of things. She knows how many footsteps there are between the bus stop and home. She knows she likes working in The Buttered Bun tea shop and she knows she might not love her boyfriend Patrick. What Lou doesn't know is she's about to lose her job or that knowing what's coming is what keeps her sane. Will Traynor knows a road accident took away his desire to live. He knows everything feels very small and rather joyless now and he knows exactly how he's going to put a stop to that. What Will doesn't know is that Lou is about to burst into his world in a riot of color. And neither of them knows they're going to change each other for all time.,quadriplegic euthanasia assisted suicide accident wheelchair 100 more ,124
Your Name.,2016,TV-PG,Animation Drama Fantasy Romance ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">¥370,000,000 (estimated)</span></li></ul></div></li","5,017,246","358,180,115",Mitsuha is the daughter of the mayor of a small mountain town. She's a straightforward high school girl who lives with her sister and her grandmother and has no qualms about letting it be known that she's uninterested in Shinto rituals or helping her father's electoral campaign. Instead she dreams of leaving the boring town and trying her luck in Tokyo. Taki is a high school boy in Tokyo who works part-time in an Italian restaurant and aspires to become an architect or an artist. Every night he has a strange dream where he becomes...a high school girl in a small mountain town.,japanese high school girl japanese schoolgirl in love with a co worker japan love 301 more ,124
Fantastic Beasts and Where to Find Them,2016,PG-13,Adventure Family Fantasy ,"180,000,000 (estimated)","234,037,575","814,044,001","In mid-1920s New York, Newt Scamander, a British young activist wizard, arrives in the city, holding a mysterious leather suitcase that shelters diverse and magical creatures that exist among us. Amid an already fragile equilibrium of secrecy, and the increasing disasters ascribed to the dark wizard, Gellert Grindelwald, Newt's precious suitcase goes missing, and to make matters worse, several creatures manage to escape. Before long, this unforeseen complication catches Senior Auror Percival Graves' attention who targets Newt, against the backdrop of an invisible, devastating, and utterly unpredictable menace that still wreaks havoc on 5th Avenue. In the end, is there a hidden agenda behind Graves' intentions? Moreover, what will happen to the remaining fantastic beasts that are still on the loose?",magic wizard suitcase based on novel magical creature 651 more ,141
Warcraft,2016,PG-13,Action Adventure Fantasy War ,"160,000,000 (estimated)","47,365,290","439,048,914","When the world of the Orcs of Draenor is being destroyed by the evil fel magic that uses life-force, the powerful warlock Gul'dan creates a portal to the world of Azeroth and forms the Horde with members of the Orc clans. He also captures many prisoners to keep the portal open. The king of Azeroth, Llane Wrynn and his brother-in-law, Anduin Lothar are informed by the apprentice of magician Khadgar that he has found fel magic in dead bodies and the king decides to summon the Guardian of Tirisfal, Medivh, to protect his kingdom. Lothar and Khadgar head to Kharazhan to meet Medivh and an ominous shadow points a book out to Khadgar, who takes it and hides. Anduin, Khadgar and Medivh and a group of soldiers are attacked by Orcs and they capture the slave Garona, who is released by King Llane, and she shows them the location of the portal. Garona is contacted by the Orc chief of a clan Durotan that wants to meet King Llane to stop the fel magic. Meanwhile Khadgar learns that the gate was opened with the help of someone in Azeroth. Shall King Llane trust Garona and Durotan, who might be the traitor?",based on video game orc fictional language sword and sorcery magician 353 more ,123
Live by Night,2016,R,Action Crime Drama Thriller ,"108,000,000 (estimated)","10,378,555","22,678,555","Boston, 1926. The '20s are roaring. Liquor is flowing, bullets are flying, and one man sets out to make his mark on the world. Prohibition has given rise to an endless network of underground distilleries, speakeasies, gangsters, and corrupt cops. Joe Coughlin, the youngest son of a prominent Boston police captain, has long since turned his back on his strict and proper upbringing. Now having graduated from a childhood of petty theft to a career in the pay of the city's most fearsome mobsters, Joe enjoys the spoils, thrills, and notoriety of being an outlaw. But life on the dark side carries a heavy price. In a time when ruthless men of ambition, armed with cash, illegal booze, and guns, battle for control, no one-neither family nor friend, enemy nor lover-can be trusted. Beyond money and power, even the threat of prison, one fate seems most likely for men like Joe: an early death. But until that day, he and his friends are determined to live life to the hilt. Joe embarks on a dizzying journey up the ladder of organized crime that takes him from the flash of Jazz Age Boston to the sensual shimmer of Tampa's Latin Quarter to the sizzling streets of Cuba. Live by Night is a riveting epic layered with a diverse cast of loyal friends and callous enemies, tough rumrunners and sultry femmes fatales, Bible-quoting evangelists and cruel Klansmen, all battling for survival and their piece of the American dream. At once a sweeping love story and a compelling saga of revenge, it is a spellbinding tour de force of betrayal and redemption, music and murder, that brings fully to life a bygone era when sin was cause for celebration and vice was a national virtue.",organized crime prohibition love revenge kkk 435 more ,129
Inferno,2016,PG-13,Action Adventure Crime Drama Mystery Thriller ,"75,000,000 (estimated)","34,343,574","220,021,259","Famous symbologist on a trail of clues tied to the great Dante himself. When Langdon wakes up in an Italian hospital with amnesia, he teams up with Sienna Brooks, a doctor he hopes will help him recover his memories. Together, they race across Europe and against the clock to stop a madman from unleashing a global virus that would wipe out half of the world's population.",amnesia church museum police virus 392 more ,121
The Legend of Tarzan,2016,PG-13,Action Adventure Drama Fantasy Romance ,"180,000,000 (estimated)","126,643,061","356,700,357","Following his parents' death in Africa, John Clayton has been be raised by an ape, was known by the name Tarzan, but eventually left Africa and for his parents' home in England, along with the woman he fell in love with and married, Jane Porter. He is asked by Belgian King Leopold to go to Africa to see what he has done there to help the country. Initially, he refuses. But an American, George Washington Williams, wants him to accept so he can accompany him. He says that Leopold might be committing all sorts of atrocities to achieve his goal, like slavery. Clayton agrees and his wife insists that she accompany him because she misses Africa. When they arrive, a man named Rom, who works for Leopold, attacks their village and captures Tarzan and Jane. With Washington's help he escapes and sets out to rescue Jane by going across the jungle. Washington joins him despite being told that he might not make it.",africa jungle slavery belgian rescue 327 more ,65
Silence,2016,R,Drama History ,"46,000,000 (estimated)","7,100,177","23,834,809","Intent on investigating the truth behind Father Cristovão Ferreira's abrupt end of correspondence, the devout Portuguese Catholic priests, Sebastião Rodrigues and Francisco Garupe, set off to Japan, in 1633. In great disbelief, as the rumours of Ferreira's apostasy still echo in their minds, the zealous Jesuit missionaries try to locate their mentor, amid the bloodshed of the violent anti-Christian purges. Under those circumstances, the two men and the Japanese guide, Kichijiro, arrive in Japan, only to witness firsthand the unbearable burden of those who have a different belief in a land founded on tradition. Now--as the powerful Grand Inquisitor, Inoue, performs hideous tortures on the brave Japanese Christians--Father Rodrigues will soon have to put his faith to the ultimate test: renounce it in exchange for the prisoners' lives. There, in the ends of the world, a subtle change has begun; however, why is God's silence so deafening?",portuguese religious persecution japan apostasy torture 101 more ,134
Pride and Prejudice and Zombies,2016,PG-13,Action Comedy Fantasy Horror Romance ,"28,000,000 (estimated)","10,938,134","16,457,494","The five highly trained Bennett sisters in Georgian England must try to protect themselves from the growing zombie threat, find suitable husbands for themselves, battle marriage proposals and unlikely suitors, and save the country before it's too late.",zombie england 19th century based on novel damsel in distress 328 more ,144
The Jungle Book,2016,PG,Adventure Comedy Drama Family Fantasy Musical ,"175,000,000 (estimated)","364,001,123","966,554,929","Living among the wolves in the jungle, young man cub Mowgli quickly learns to live life among his wolf pack and all the animals that inhabit the jungle, but when the villainous tiger Shere Khan threatens Mowgli's life, black panther Bagheera offers to take Mowgli to a nearby man village where he will be safe from the tiger's wrath. Along the way, Mowgli gets tangled up in a series of encounters with a sly snake named Kaa, a swimmingly ruthless gigantopithecus named King Louie and a lazy bear named Baloo, who quickly becomes his guide to the 'bear necessities' of life.",jungle tiger wolf black panther fire 127 more ,124
Lady Macbeth,2016,R,Drama Romance ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">£500,000 (estimated)</span></li></ul></div></li","1,129,408","5,401,447","Rural England, 1865. Katherine is stifled by her loveless marriage to a bitter man twice her age, whose family are cold and unforgiving. When she embarks on a passionate affair with a young worker on her husband's estate, a force is unleashed inside her, so powerful that she will stop at nothing to get what she wants.",loveless marriage male nudity man slaps a woman sex scene impotent husband 209 more ,152
Nerve,2016,PG-13,Action Adventure Crime Drama Thriller ,"19,000,000 (estimated)","38,583,626","85,251,425","'Nerve' is about an online dare game, in which people give participants anonymous dares for money. The participants compete with each other to win the grand prize as the dares get tougher. Things get worse when the tasks get increasingly dangerous and lives are at stake.",dare game online game dark web tattoo 245 more ,123
